x-axis,4
second,Volt
-1.193750000000e-002, 3.33276e-001
-1.193250000000e-002, 3.33276e-001
-1.192750000000e-002, 3.33276e-001
-1.192250000000e-002, 3.33276e-001
-1.191750000000e-002, 3.33276e-001
-1.191250000000e-002, 3.33284e-001
-1.190750000000e-002, 3.33276e-001
-1.190250000000e-002, 3.33259e-001
-1.189750000000e-002, 3.33276e-001
-1.189250000000e-002, 3.33263e-001
-1.188750000000e-002, 3.33292e-001
-1.188250000000e-002, 3.33301e-001
-1.187750000000e-002, 3.33276e-001
-1.187250000000e-002, 3.33288e-001
-1.186750000000e-002, 3.33284e-001
-1.186250000000e-002, 3.33259e-001
-1.185750000000e-002, 3.33259e-001
-1.185250000000e-002, 3.33280e-001
-1.184750000000e-002, 3.33276e-001
-1.184250000000e-002, 3.33271e-001
-1.183750000000e-002, 3.33263e-001
-1.183250000000e-002, 3.33280e-001
-1.182750000000e-002, 3.33271e-001
-1.182250000000e-002, 3.33271e-001
-1.181750000000e-002, 3.33259e-001
-1.181250000000e-002, 3.33267e-001
-1.180750000000e-002, 3.33271e-001
-1.180250000000e-002, 3.33263e-001
-1.179750000000e-002, 3.33284e-001
-1.179250000000e-002, 3.33288e-001
-1.178750000000e-002, 3.33280e-001
-1.178250000000e-002, 3.33267e-001
-1.177750000000e-002, 3.33263e-001
-1.177250000000e-002, 3.33242e-001
-1.176750000000e-002, 3.33276e-001
-1.176250000000e-002, 3.33259e-001
-1.175750000000e-002, 3.33250e-001
-1.175250000000e-002, 3.33259e-001
-1.174750000000e-002, 3.33259e-001
-1.174250000000e-002, 3.33263e-001
-1.173750000000e-002, 3.33263e-001
-1.173250000000e-002, 3.33250e-001
-1.172750000000e-002, 3.33238e-001
-1.172250000000e-002, 3.33255e-001
-1.171750000000e-002, 3.33255e-001
-1.171250000000e-002, 3.33263e-001
-1.170750000000e-002, 3.33271e-001
-1.170250000000e-002, 3.33280e-001
-1.169750000000e-002, 3.33255e-001
-1.169250000000e-002, 3.33267e-001
-1.168750000000e-002, 3.33246e-001
-1.168250000000e-002, 3.33259e-001
-1.167750000000e-002, 3.33250e-001
-1.167250000000e-002, 3.33250e-001
-1.166750000000e-002, 3.33250e-001
-1.166250000000e-002, 3.33250e-001
-1.165750000000e-002, 3.33242e-001
-1.165250000000e-002, 3.33250e-001
-1.164750000000e-002, 3.33242e-001
-1.164250000000e-002, 3.33221e-001
-1.163750000000e-002, 3.33234e-001
-1.163250000000e-002, 3.33242e-001
-1.162750000000e-002, 3.33238e-001
-1.162250000000e-002, 3.33234e-001
-1.161750000000e-002, 3.33234e-001
-1.161250000000e-002, 3.33250e-001
-1.160750000000e-002, 3.33246e-001
-1.160250000000e-002, 3.33250e-001
-1.159750000000e-002, 3.33246e-001
-1.159250000000e-002, 3.33246e-001
-1.158750000000e-002, 3.33242e-001
-1.158250000000e-002, 3.33242e-001
-1.157750000000e-002, 3.33230e-001
-1.157250000000e-002, 3.33255e-001
-1.156750000000e-002, 3.33217e-001
-1.156250000000e-002, 3.33221e-001
-1.155750000000e-002, 3.33234e-001
-1.155250000000e-002, 3.33213e-001
-1.154750000000e-002, 3.33221e-001
-1.154250000000e-002, 3.33242e-001
-1.153750000000e-002, 3.33221e-001
-1.153250000000e-002, 3.33234e-001
-1.152750000000e-002, 3.33230e-001
-1.152250000000e-002, 3.33230e-001
-1.151750000000e-002, 3.33225e-001
-1.151250000000e-002, 3.33225e-001
-1.150750000000e-002, 3.33225e-001
-1.150250000000e-002, 3.33225e-001
-1.149750000000e-002, 3.33242e-001
-1.149250000000e-002, 3.33246e-001
-1.148750000000e-002, 3.33225e-001
-1.148250000000e-002, 3.33234e-001
-1.147750000000e-002, 3.33217e-001
-1.147250000000e-002, 3.33230e-001
-1.146750000000e-002, 3.33209e-001
-1.146250000000e-002, 3.33196e-001
-1.145750000000e-002, 3.33204e-001
-1.145250000000e-002, 3.33217e-001
-1.144750000000e-002, 3.33204e-001
-1.144250000000e-002, 3.33192e-001
-1.143750000000e-002, 3.33221e-001
-1.143250000000e-002, 3.33209e-001
-1.142750000000e-002, 3.33209e-001
-1.142250000000e-002, 3.33217e-001
-1.141750000000e-002, 3.33230e-001
-1.141250000000e-002, 3.33217e-001
-1.140750000000e-002, 3.33213e-001
-1.140250000000e-002, 3.33209e-001
-1.139750000000e-002, 3.33175e-001
-1.139250000000e-002, 3.33213e-001
-1.138750000000e-002, 3.33179e-001
-1.138250000000e-002, 3.33188e-001
-1.137750000000e-002, 3.33200e-001
-1.137250000000e-002, 3.33200e-001
-1.136750000000e-002, 3.33209e-001
-1.136250000000e-002, 3.33183e-001
-1.135750000000e-002, 3.33179e-001
-1.135250000000e-002, 3.33167e-001
-1.134750000000e-002, 3.33183e-001
-1.134250000000e-002, 3.33196e-001
-1.133750000000e-002, 3.33183e-001
-1.133250000000e-002, 3.33188e-001
-1.132750000000e-002, 3.33179e-001
-1.132250000000e-002, 3.33204e-001
-1.131750000000e-002, 3.33209e-001
-1.131250000000e-002, 3.33209e-001
-1.130750000000e-002, 3.33192e-001
-1.130250000000e-002, 3.33192e-001
-1.129750000000e-002, 3.33192e-001
-1.129250000000e-002, 3.33175e-001
-1.128750000000e-002, 3.33192e-001
-1.128250000000e-002, 3.33175e-001
-1.127750000000e-002, 3.33167e-001
-1.127250000000e-002, 3.33171e-001
-1.126750000000e-002, 3.33171e-001
-1.126250000000e-002, 3.33175e-001
-1.125750000000e-002, 3.33171e-001
-1.125250000000e-002, 3.33158e-001
-1.124750000000e-002, 3.33163e-001
-1.124250000000e-002, 3.33179e-001
-1.123750000000e-002, 3.33163e-001
-1.123250000000e-002, 3.33188e-001
-1.122750000000e-002, 3.33179e-001
-1.122250000000e-002, 3.33167e-001
-1.121750000000e-002, 3.33163e-001
-1.121250000000e-002, 3.33171e-001
-1.120750000000e-002, 3.33146e-001
-1.120250000000e-002, 3.33188e-001
-1.119750000000e-002, 3.33167e-001
-1.119250000000e-002, 3.33158e-001
-1.118750000000e-002, 3.33163e-001
-1.118250000000e-002, 3.33158e-001
-1.117750000000e-002, 3.33125e-001
-1.117250000000e-002, 3.33167e-001
-1.116750000000e-002, 3.33158e-001
-1.116250000000e-002, 3.33137e-001
-1.115750000000e-002, 3.33158e-001
-1.115250000000e-002, 3.33142e-001
-1.114750000000e-002, 3.33167e-001
-1.114250000000e-002, 3.33171e-001
-1.113750000000e-002, 3.33146e-001
-1.113250000000e-002, 3.33163e-001
-1.112750000000e-002, 3.33167e-001
-1.112250000000e-002, 3.33154e-001
-1.111750000000e-002, 3.33158e-001
-1.111250000000e-002, 3.33163e-001
-1.110750000000e-002, 3.33146e-001
-1.110250000000e-002, 3.33133e-001
-1.109750000000e-002, 3.33167e-001
-1.109250000000e-002, 3.33142e-001
-1.108750000000e-002, 3.33146e-001
-1.108250000000e-002, 3.33146e-001
-1.107750000000e-002, 3.33146e-001
-1.107250000000e-002, 3.33117e-001
-1.106750000000e-002, 3.33137e-001
-1.106250000000e-002, 3.33133e-001
-1.105750000000e-002, 3.33117e-001
-1.105250000000e-002, 3.33133e-001
-1.104750000000e-002, 3.33117e-001
-1.104250000000e-002, 3.33129e-001
-1.103750000000e-002, 3.33142e-001
-1.103250000000e-002, 3.33137e-001
-1.102750000000e-002, 3.33125e-001
-1.102250000000e-002, 3.33125e-001
-1.101750000000e-002, 3.33125e-001
-1.101250000000e-002, 3.33117e-001
-1.100750000000e-002, 3.33142e-001
-1.100250000000e-002, 3.33087e-001
-1.099750000000e-002, 3.33104e-001
-1.099250000000e-002, 3.33129e-001
-1.098750000000e-002, 3.33083e-001
-1.098250000000e-002, 3.33096e-001
-1.097750000000e-002, 3.33112e-001
-1.097250000000e-002, 3.33100e-001
-1.096750000000e-002, 3.33104e-001
-1.096250000000e-002, 3.33100e-001
-1.095750000000e-002, 3.33087e-001
-1.095250000000e-002, 3.33100e-001
-1.094750000000e-002, 3.33112e-001
-1.094250000000e-002, 3.33100e-001
-1.093750000000e-002, 3.33091e-001
-1.093250000000e-002, 3.33100e-001
-1.092750000000e-002, 3.33100e-001
-1.092250000000e-002, 3.33096e-001
-1.091750000000e-002, 3.33117e-001
-1.091250000000e-002, 3.33091e-001
-1.090750000000e-002, 3.33108e-001
-1.090250000000e-002, 3.33096e-001
-1.089750000000e-002, 3.33075e-001
-1.089250000000e-002, 3.33058e-001
-1.088750000000e-002, 3.33079e-001
-1.088250000000e-002, 3.33058e-001
-1.087750000000e-002, 3.33079e-001
-1.087250000000e-002, 3.33091e-001
-1.086750000000e-002, 3.33087e-001
-1.086250000000e-002, 3.33075e-001
-1.085750000000e-002, 3.33075e-001
-1.085250000000e-002, 3.33062e-001
-1.084750000000e-002, 3.33071e-001
-1.084250000000e-002, 3.33087e-001
-1.083750000000e-002, 3.33045e-001
-1.083250000000e-002, 3.33091e-001
-1.082750000000e-002, 3.33071e-001
-1.082250000000e-002, 3.33041e-001
-1.081750000000e-002, 3.33041e-001
-1.081250000000e-002, 3.33058e-001
-1.080750000000e-002, 3.33058e-001
-1.080250000000e-002, 3.33075e-001
-1.079750000000e-002, 3.33079e-001
-1.079250000000e-002, 3.33079e-001
-1.078750000000e-002, 3.33058e-001
-1.078250000000e-002, 3.33050e-001
-1.077750000000e-002, 3.33041e-001
-1.077250000000e-002, 3.33050e-001
-1.076750000000e-002, 3.33025e-001
-1.076250000000e-002, 3.33066e-001
-1.075750000000e-002, 3.33071e-001
-1.075250000000e-002, 3.33050e-001
-1.074750000000e-002, 3.33062e-001
-1.074250000000e-002, 3.33066e-001
-1.073750000000e-002, 3.33037e-001
-1.073250000000e-002, 3.33020e-001
-1.072750000000e-002, 3.33058e-001
-1.072250000000e-002, 3.33037e-001
-1.071750000000e-002, 3.33012e-001
-1.071250000000e-002, 3.33045e-001
-1.070750000000e-002, 3.33033e-001
-1.070250000000e-002, 3.33025e-001
-1.069750000000e-002, 3.33050e-001
-1.069250000000e-002, 3.33037e-001
-1.068750000000e-002, 3.33033e-001
-1.068250000000e-002, 3.33033e-001
-1.067750000000e-002, 3.33016e-001
-1.067250000000e-002, 3.33029e-001
-1.066750000000e-002, 3.33029e-001
-1.066250000000e-002, 3.33041e-001
-1.065750000000e-002, 3.33025e-001
-1.065250000000e-002, 3.33045e-001
-1.064750000000e-002, 3.32995e-001
-1.064250000000e-002, 3.32999e-001
-1.063750000000e-002, 3.33016e-001
-1.063250000000e-002, 3.33029e-001
-1.062750000000e-002, 3.33008e-001
-1.062250000000e-002, 3.33037e-001
-1.061750000000e-002, 3.33016e-001
-1.061250000000e-002, 3.32991e-001
-1.060750000000e-002, 3.33025e-001
-1.060250000000e-002, 3.32995e-001
-1.059750000000e-002, 3.32995e-001
-1.059250000000e-002, 3.33008e-001
-1.058750000000e-002, 3.32999e-001
-1.058250000000e-002, 3.33029e-001
-1.057750000000e-002, 3.33016e-001
-1.057250000000e-002, 3.33008e-001
-1.056750000000e-002, 3.32987e-001
-1.056250000000e-002, 3.32991e-001
-1.055750000000e-002, 3.33008e-001
-1.055250000000e-002, 3.32995e-001
-1.054750000000e-002, 3.33004e-001
-1.054250000000e-002, 3.32983e-001
-1.053750000000e-002, 3.32987e-001
-1.053250000000e-002, 3.32983e-001
-1.052750000000e-002, 3.32958e-001
-1.052250000000e-002, 3.32978e-001
-1.051750000000e-002, 3.33008e-001
-1.051250000000e-002, 3.32987e-001
-1.050750000000e-002, 3.32962e-001
-1.050250000000e-002, 3.32983e-001
-1.049750000000e-002, 3.32966e-001
-1.049250000000e-002, 3.32945e-001
-1.048750000000e-002, 3.32974e-001
-1.048250000000e-002, 3.32974e-001
-1.047750000000e-002, 3.32983e-001
-1.047250000000e-002, 3.32966e-001
-1.046750000000e-002, 3.32949e-001
-1.046250000000e-002, 3.32949e-001
-1.045750000000e-002, 3.32978e-001
-1.045250000000e-002, 3.32958e-001
-1.044750000000e-002, 3.32941e-001
-1.044250000000e-002, 3.32974e-001
-1.043750000000e-002, 3.32937e-001
-1.043250000000e-002, 3.32958e-001
-1.042750000000e-002, 3.32945e-001
-1.042250000000e-002, 3.32941e-001
-1.041750000000e-002, 3.32949e-001
-1.041250000000e-002, 3.32945e-001
-1.040750000000e-002, 3.32958e-001
-1.040250000000e-002, 3.32941e-001
-1.039750000000e-002, 3.32941e-001
-1.039250000000e-002, 3.32928e-001
-1.038750000000e-002, 3.32941e-001
-1.038250000000e-002, 3.32953e-001
-1.037750000000e-002, 3.32920e-001
-1.037250000000e-002, 3.32941e-001
-1.036750000000e-002, 3.32924e-001
-1.036250000000e-002, 3.32912e-001
-1.035750000000e-002, 3.32920e-001
-1.035250000000e-002, 3.32945e-001
-1.034750000000e-002, 3.32937e-001
-1.034250000000e-002, 3.32899e-001
-1.033750000000e-002, 3.32920e-001
-1.033250000000e-002, 3.32886e-001
-1.032750000000e-002, 3.32928e-001
-1.032250000000e-002, 3.32920e-001
-1.031750000000e-002, 3.32920e-001
-1.031250000000e-002, 3.32912e-001
-1.030750000000e-002, 3.32886e-001
-1.030250000000e-002, 3.32895e-001
-1.029750000000e-002, 3.32924e-001
-1.029250000000e-002, 3.32932e-001
